nodenumber,    x-coordinate,    y-coordinate,water-liquid-vof
        55, 1.155847654E-03, 1.649999988E-02, 9.900000393E-01
        56, 1.147862555E-03, 1.664999987E-02, 9.900000095E-01
        57, 1.140162149E-03, 1.679999986E-02, 9.900000095E-01
        58, 1.132737214E-03, 1.694999984E-02, 9.899999797E-01
        59, 1.125572408E-03, 1.709999983E-02, 9.899999797E-01
        60, 1.118659095E-03, 1.724999982E-02, 9.900000095E-01
        61, 1.111983209E-03, 1.739999980E-02, 9.899999797E-01
        62, 1.105532087E-03, 1.754999979E-02, 9.900000244E-01
        63, 1.099296992E-03, 1.769999978E-02, 9.900000095E-01
        64, 1.093266564E-03, 1.784999976E-02, 9.899999946E-01
        65, 1.087439473E-03, 1.799999975E-02, 9.899999797E-01
        66, 1.081816535E-03, 1.814999971E-02, 9.900000077E-01
        67, 1.076989099E-03, 1.828337082E-02, 9.900000319E-01
        68, 1.076082500E-03, 1.829999967E-02, 9.899999807E-01
        69, 1.068108417E-03, 1.844999937E-02, 9.899999723E-01
        70, 1.060419029E-03, 1.860000003E-02, 9.900000319E-01
        71, 1.053037409E-03, 1.874999986E-02, 9.900000095E-01
        72, 1.045954354E-03, 1.889999927E-02, 9.900000095E-01
        73, 1.039179117E-03, 1.904999923E-02, 9.899999946E-01
        74, 1.032696047E-03, 1.919999948E-02, 9.900000095E-01
        75, 1.026498905E-03, 1.934999945E-02, 9.900000393E-01
        76, 1.020565553E-03, 1.949999941E-02, 9.900000095E-01
        77, 1.014891192E-03, 1.964999880E-02, 9.899999797E-01
        78, 1.009444924E-03, 1.979999876E-02, 9.899999499E-01
        79, 1.004224971E-03, 1.994999932E-02, 9.899999797E-01
        80, 9.992026566E-04, 2.009999928E-02, 9.900000095E-01
        81, 9.943788702E-04, 2.024999925E-02, 9.900000095E-01
        82, 9.897244867E-04, 2.039999922E-02, 9.900000095E-01
        83, 9.852300546E-04, 2.054999919E-02, 9.900000095E-01
        84, 9.808778637E-04, 2.069999915E-02, 9.899999797E-01
        85, 9.766468820E-04, 2.084999912E-02, 9.900000095E-01
        86, 9.725227578E-04, 2.099999909E-02, 9.900000095E-01
        87, 9.684986365E-04, 2.114999906E-02, 9.900000095E-01
        88, 9.645530273E-04, 2.129999903E-02, 9.900000393E-01
        89, 9.606874259E-04, 2.144999899E-02, 9.900000095E-01
        90, 9.568909217E-04, 2.159999896E-02, 9.900000095E-01
        91, 9.531582843E-04, 2.174999893E-02, 9.899999946E-01
        92, 9.494924408E-04, 2.189999890E-02, 9.900000244E-01
        93, 9.458774522E-04, 2.204999887E-02, 9.900000393E-01
        94, 9.423107308E-04, 2.219999884E-02, 9.900000393E-01
        95, 9.387939465E-04, 2.234999880E-02, 9.899999797E-01
        96, 9.353198594E-04, 2.249999877E-02, 9.900000319E-01
        97, 9.318687771E-04, 2.264999874E-02, 9.900000170E-01
        98, 9.284509955E-04, 2.279999871E-02, 9.900000058E-01
        99, 9.250587055E-04, 2.294999868E-02, 9.900000114E-01
       100, 9.230558820E-04, 2.303919243E-02, 9.900000095E-01
       101, 9.210609676E-04, 2.309999897E-02, 9.900000412E-01
       102, 9.161640965E-04, 2.324999879E-02, 9.900000393E-01
       103, 9.112994035E-04, 2.339999823E-02, 9.900000170E-01
       104, 9.064713949E-04, 2.354999872E-02, 9.899999946E-01
       105, 9.016805754E-04, 2.369999887E-02, 9.900000244E-01
       106, 8.969210893E-04, 2.384999920E-02, 9.900000244E-01
       107, 8.921958859E-04, 2.399999810E-02, 9.899999797E-01
       108, 8.875018013E-04, 2.414999878E-02, 9.900000095E-01
       109, 8.828407077E-04, 2.429999839E-02, 9.900000393E-01
       110, 8.782143716E-04, 2.444999763E-02, 9.899999797E-01
       111, 8.736257177E-04, 2.459999760E-02, 9.900000095E-01
       112, 8.690768612E-04, 2.474999903E-02, 9.900000393E-01
       113, 8.645517391E-04, 2.489999827E-02, 9.899999797E-01
       114, 8.600677267E-04, 2.504999749E-02, 9.899999797E-01
       115, 8.556184694E-04, 2.519999895E-02, 9.900000393E-01
       116, 8.511990211E-04, 2.534999817E-02, 9.900000095E-01
       117, 8.468140160E-04, 2.549999814E-02, 9.900000095E-01
       118, 8.424655048E-04, 2.564999811E-02, 9.900000095E-01
       119, 8.381483397E-04, 2.579999808E-02, 9.899999797E-01
       120, 8.338646864E-04, 2.594999805E-02, 9.900000095E-01
       121, 8.296106264E-04, 2.609999802E-02, 9.900000095E-01
       122, 8.253878575E-04, 2.624999798E-02, 9.900000095E-01
       123, 8.211955079E-04, 2.639999795E-02, 9.900000095E-01
       124, 8.170295768E-04, 2.654999792E-02, 9.900000095E-01
       125, 8.128947623E-04, 2.669999789E-02, 9.900000095E-01
       126, 8.087953224E-04, 2.684999786E-02, 9.900000095E-01
       127, 8.047169419E-04, 2.699999783E-02, 9.899999946E-01
       128, 8.006672281E-04, 2.714999780E-02, 9.900000095E-01
       129, 7.966423269E-04, 2.729999777E-02, 9.900000244E-01
       130, 7.926375860E-04, 2.744999774E-02, 9.900000244E-01
       131, 7.886496742E-04, 2.759999771E-02, 9.900000244E-01
       132, 7.846868321E-04, 2.774999767E-02, 9.899999946E-01
       133, 7.807387912E-04, 2.789999764E-02, 9.900000170E-01
       134, 7.767936501E-04, 2.804999761E-02, 9.899999835E-01
       135, 7.728675038E-04, 2.819999758E-02, 9.900000393E-01
       136, 7.691248137E-04, 2.834329934E-02, 9.899999872E-01
       137, 7.688736370E-04, 2.834999799E-02, 9.900000348E-01
       138, 7.632809717E-04, 2.849999667E-02, 9.899999946E-01
       139, 7.577452682E-04, 2.864999685E-02, 9.899999574E-01
       140, 7.522651959E-04, 2.879999682E-02, 9.899999797E-01
       141, 7.468414153E-04, 2.894999700E-02, 9.900000095E-01
       142, 7.414652182E-04, 2.909999740E-02, 9.899999946E-01
       143, 7.361354438E-04, 2.924999737E-02, 9.899999797E-01
       144, 7.308315740E-04, 2.939999734E-02, 9.900000095E-01
       145, 7.256300929E-04, 2.954999731E-02, 9.899999797E-01
       146, 7.205847642E-04, 2.969999639E-02, 9.899999797E-01
       147, 7.158327913E-04, 2.984999760E-02, 9.900000095E-01
       148, 7.136072720E-04, 3.000000000E-02, 9.899999797E-01
